市区町村コード,市区町村名,値,調査年,出典
02423,青森県 大間町,-,2023,住宅・土地統計調査(2023)
02424,青森県 東通村,-,2023,住宅・土地統計調査(2023)
02425,青森県 風間浦村,-,2023,住宅・土地統計調査(2023)
02426,青森県 佐井村,-,2023,住宅・土地統計調査(2023)
02441,青森県 三戸町,-,2023,住宅・土地統計調査(2023)
02442,青森県 五戸町,4950,2023,住宅・土地統計調査(2023)
02443,青森県 田子町,-,2023,住宅・土地統計調査(2023)
02445,青森県 南部町,5280,2023,住宅・土地統計調査(2023)
02446,青森県 階上町,-,2023,住宅・土地統計調査(2023)
02450,青森県 新郷村,-,2023,住宅・土地統計調査(2023)
03201,岩手県 盛岡市,73970,2023,住宅・土地統計調査(2023)
03202,岩手県 宮古市,13810,2023,住宅・土地統計調査(2023)
03203,岩手県 大船渡市,9870,2023,住宅・土地統計調査(2023)
03205,岩手県 花巻市,26310,2023,住宅・土地統計調査(2023)
03206,岩手県 北上市,23850,2023,住宅・土地統計調査(2023)
03207,岩手県 久慈市,9500,2023,住宅・土地統計調査(2023)
03208,岩手県 遠野市,7460,2023,住宅・土地統計調査(2023)
03209,岩手県 一関市,31540,2023,住宅・土地統計調査(2023)
03210,岩手県 陸前高田市,5470,2023,住宅・土地統計調査(2023)
03211,岩手県 釜石市,9400,2023,住宅・土地統計調査(2023)
03213,岩手県 二戸市,7480,2023,住宅・土地統計調査(2023)
03214,岩手県 八幡平市,6880,2023,住宅・土地統計調査(2023)
03215,岩手県 奥州市,31780,2023,住宅・土地統計調査(2023)
03216,岩手県 滝沢市,16400,2023,住宅・土地統計調査(2023)
03301,岩手県 雫石町,4390,2023,住宅・土地統計調査(2023)
03302,岩手県 葛巻町,-,2023,住宅・土地統計調査(2023)
03303,岩手県 岩手町,-,2023,住宅・土地統計調査(2023)
03321,岩手県 紫波町,10160,2023,住宅・土地統計調査(2023)
03322,岩手県 矢巾町,6860,2023,住宅・土地統計調査(2023)
03366,岩手県 西和賀町,-,2023,住宅・土地統計調査(2023)
03381,岩手県 金ケ崎町,4270,2023,住宅・土地統計調査(2023)
03402,岩手県 平泉町,-,2023,住宅・土地統計調査(2023)
03441,岩手県 住田町,-,2023,住宅・土地統計調査(2023)
03461,岩手県 大槌町,-,2023,住宅・土地統計調査(2023)
03482,岩手県 山田町,-,2023,住宅・土地統計調査(2023)
03483,岩手県 岩泉町,-,2023,住宅・土地統計調査(2023)
03484,岩手県 田野畑村,-,2023,住宅・土地統計調査(2023)
03485,岩手県 普代村,-,2023,住宅・土地統計調査(2023)
03501,岩手県 軽米町,-,2023,住宅・土地統計調査(2023)
03503,岩手県 野田村,-,2023,住宅・土地統計調査(2023)
03506,岩手県 九戸村,-,2023,住宅・土地統計調査(2023)
03507,岩手県 洋野町,4850,2023,住宅・土地統計調査(2023)
03524,岩手県 一戸町,-,2023,住宅・土地統計調査(2023)
04100,宮城県 仙台市,262300,2023,住宅・土地統計調査(2023)
04202,宮城県 石巻市,37220,2023,住宅・土地統計調査(2023)
04203,宮城県 塩竈市,15220,2023,住宅・土地統計調査(2023)
04205,宮城県 気仙沼市,17320,2023,住宅・土地統計調査(2023)
04206,宮城県 白石市,9080,2023,住宅・土地統計調査(2023)
04207,宮城県 名取市,20100,2023,住宅・土地統計調査(2023)
04208,宮城県 角田市,8050,2023,住宅・土地統計調査(2023)
04209,宮城県 多賀城市,15680,2023,住宅・土地統計調査(2023)
04211,宮城県 岩沼市,11110,2023,住宅・土地統計調査(2023)
04212,宮城県 登米市,20150,2023,住宅・土地統計調査(2023)
04213,宮城県 栗原市,18470,2023,住宅・土地統計調査(2023)
04214,宮城県 東松島市,10190,2023,住宅・土地統計調査(2023)
04215,宮城県 大崎市,32930,2023,住宅・土地統計調査(2023)
04216,宮城県 富谷市,15130,2023,住宅・土地統計調査(2023)
04301,宮城県 蔵王町,-,2023,住宅・土地統計調査(2023)
04302,宮城県 七ヶ宿町,-,2023,住宅・土地統計調査(2023)
04321,宮城県 大河原町,6520,2023,住宅・土地統計調査(2023)
04322,宮城県 村田町,-,2023,住宅・土地統計調査(2023)
04323,宮城県 柴田町,10090,2023,住宅・土地統計調査(2023)
04324,宮城県 川崎町,-,2023,住宅・土地統計調査(2023)
04341,宮城県 丸森町,-,2023,住宅・土地統計調査(2023)
04361,宮城県 亘理町,10060,2023,住宅・土地統計調査(2023)
04362,宮城県 山元町,-,2023,住宅・土地統計調査(2023)
04401,宮城県 松島町,-,2023,住宅・土地統計調査(2023)
04404,宮城県 七ヶ浜町,5580,2023,住宅・土地統計調査(2023)
04406,宮城県 利府町,9890,2023,住宅・土地統計調査(2023)
04421,宮城県 大和町,6870,2023,住宅・土地統計調査(2023)
04422,宮城県 大郷町,-,2023,住宅・土地統計調査(2023)
04424,宮城県 大衡村,-,2023,住宅・土地統計調査(2023)
04444,宮城県 色麻町,-,2023,住宅・土地統計調査(2023)
04445,宮城県 加美町,6170,2023,住宅・土地統計調査(2023)
04501,宮城県 涌谷町,4420,2023,住宅・土地統計調査(2023)
04505,宮城県 美里町,7040,2023,住宅・土地統計調査(2023)
04581,宮城県 女川町,-,2023,住宅・土地統計調査(2023)
04606,宮城県 南三陸町,-,2023,住宅・土地統計調査(2023)
05201,秋田県 秋田市,90290,2023,住宅・土地統計調査(2023)
05202,秋田県 能代市,15210,2023,住宅・土地統計調査(2023)
05203,秋田県 横手市,24800,2023,住宅・土地統計調査(2023)
05204,秋田県 大館市,21090,2023,住宅・土地統計調査(2023)
05206,秋田県 男鹿市,8960,2023,住宅・土地統計調査(2023)
05207,秋田県 湯沢市,12910,2023,住宅・土地統計調査(2023)
05209,秋田県 鹿角市,9270,2023,住宅・土地統計調査(2023)
05210,秋田県 由利本荘市,21340,2023,住宅・土地統計調査(2023)
05211,秋田県 潟上市,10330,2023,住宅・土地統計調査(2023)
