市区町村コード,市区町村名,値,調査年,出典
01514,北海道 枝幸町,486,2020,国勢調査(2020)
01516,北海道 豊富町,339,2020,国勢調査(2020)
01517,北海道 礼文町,188,2020,国勢調査(2020)
01518,北海道 利尻町,193,2020,国勢調査(2020)
01519,北海道 利尻富士町,152,2020,国勢調査(2020)
01520,北海道 幌延町,316,2020,国勢調査(2020)
01543,北海道 美幌町,1248,2020,国勢調査(2020)
01544,北海道 津別町,341,2020,国勢調査(2020)
01545,北海道 斜里町,1016,2020,国勢調査(2020)
01546,北海道 清里町,336,2020,国勢調査(2020)
01547,北海道 小清水町,345,2020,国勢調査(2020)
01549,北海道 訓子府町,365,2020,国勢調査(2020)
01550,北海道 置戸町,234,2020,国勢調査(2020)
01552,北海道 佐呂間町,349,2020,国勢調査(2020)
01555,北海道 遠軽町,1606,2020,国勢調査(2020)
01559,北海道 湧別町,615,2020,国勢調査(2020)
01560,北海道 滝上町,263,2020,国勢調査(2020)
01561,北海道 興部町,305,2020,国勢調査(2020)
01562,北海道 西興部村,117,2020,国勢調査(2020)
01563,北海道 雄武町,313,2020,国勢調査(2020)
01564,北海道 大空町,552,2020,国勢調査(2020)
01571,北海道 豊浦町,321,2020,国勢調査(2020)
01575,北海道 壮瞥町,282,2020,国勢調査(2020)
01578,北海道 白老町,1090,2020,国勢調査(2020)
01581,北海道 厚真町,458,2020,国勢調査(2020)
01584,北海道 洞爺湖町,658,2020,国勢調査(2020)
01585,北海道 安平町,709,2020,国勢調査(2020)
01586,北海道 むかわ町,559,2020,国勢調査(2020)
01601,北海道 日高町,943,2020,国勢調査(2020)
01602,北海道 平取町,441,2020,国勢調査(2020)
01604,北海道 新冠町,438,2020,国勢調査(2020)
01607,北海道 浦河町,1257,2020,国勢調査(2020)
01608,北海道 様似町,219,2020,国勢調査(2020)
01609,北海道 えりも町,251,2020,国勢調査(2020)
01610,北海道 新ひだか町,1587,2020,国勢調査(2020)
01631,北海道 音更町,4046,2020,国勢調査(2020)
01632,北海道 士幌町,616,2020,国勢調査(2020)
01633,北海道 上士幌町,524,2020,国勢調査(2020)
01634,北海道 鹿追町,511,2020,国勢調査(2020)
01635,北海道 新得町,683,2020,国勢調査(2020)
01636,北海道 清水町,875,2020,国勢調査(2020)
01637,北海道 芽室町,1727,2020,国勢調査(2020)
01638,北海道 中札内村,498,2020,国勢調査(2020)
01639,北海道 更別村,332,2020,国勢調査(2020)
01641,北海道 大樹町,562,2020,国勢調査(2020)
01642,北海道 広尾町,455,2020,国勢調査(2020)
01643,北海道 幕別町,2271,2020,国勢調査(2020)
01644,北海道 池田町,613,2020,国勢調査(2020)
01645,北海道 豊頃町,251,2020,国勢調査(2020)
01646,北海道 本別町,488,2020,国勢調査(2020)
01647,北海道 足寄町,574,2020,国勢調査(2020)
01648,北海道 陸別町,179,2020,国勢調査(2020)
01649,北海道 浦幌町,329,2020,国勢調査(2020)
01661,北海道 釧路町,1102,2020,国勢調査(2020)
01662,北海道 厚岸町,502,2020,国勢調査(2020)
01663,北海道 浜中町,435,2020,国勢調査(2020)
01664,北海道 標茶町,617,2020,国勢調査(2020)
01665,北海道 弟子屈町,609,2020,国勢調査(2020)
01667,北海道 鶴居村,339,2020,国勢調査(2020)
01668,北海道 白糠町,451,2020,国勢調査(2020)
01691,北海道 別海町,1252,2020,国勢調査(2020)
01692,北海道 中標津町,2072,2020,国勢調査(2020)
01693,北海道 標津町,410,2020,国勢調査(2020)
01694,北海道 羅臼町,221,2020,国勢調査(2020)
02201,青森県 青森市,35361,2020,国勢調査(2020)
02202,青森県 弘前市,20033,2020,国勢調査(2020)
02203,青森県 八戸市,24395,2020,国勢調査(2020)
02204,青森県 黒石市,2319,2020,国勢調査(2020)
02205,青森県 五所川原市,4064,2020,国勢調査(2020)
02206,青森県 十和田市,5891,2020,国勢調査(2020)
02207,青森県 三沢市,4203,2020,国勢調査(2020)
02208,青森県 むつ市,4469,2020,国勢調査(2020)
02209,青森県 つがる市,1490,2020,国勢調査(2020)
02210,青森県 平川市,2022,2020,国勢調査(2020)
02301,青森県 平内町,577,2020,国勢調査(2020)
02303,青森県 今別町,88,2020,国勢調査(2020)
02304,青森県 蓬田村,109,2020,国勢調査(2020)
02307,青森県 外ヶ浜町,203,2020,国勢調査(2020)
02321,青森県 鰺ヶ沢町,558,2020,国勢調査(2020)
02323,青森県 深浦町,348,2020,国勢調査(2020)
02343,青森県 西目屋村,61,2020,国勢調査(2020)
02361,青森県 藤崎町,1077,2020,国勢調査(2020)
02362,青森県 大鰐町,530,2020,国勢調査(2020)
02367,青森県 田舎館村,468,2020,国勢調査(2020)
02381,青森県 板柳町,755,2020,国勢調査(2020)
02384,青森県 鶴田町,560,2020,国勢調査(2020)
02387,青森県 中泊町,302,2020,国勢調査(2020)
02401,青森県 野辺地町,944,2020,国勢調査(2020)
02402,青森県 七戸町,1075,2020,国勢調査(2020)
02405,青森県 六戸町,713,2020,国勢調査(2020)
02406,青森県 横浜町,223,2020,国勢調査(2020)
02408,青森県 東北町,881,2020,国勢調査(2020)
02411,青森県 六ヶ所村,1340,2020,国勢調査(2020)
02412,青森県 おいらせ町,1691,2020,国勢調査(2020)
02423,青森県 大間町,251,2020,国勢調査(2020)
02424,青森県 東通村,385,2020,国勢調査(2020)
02425,青森県 風間浦村,66,2020,国勢調査(2020)
02426,青森県 佐井村,77,2020,国勢調査(2020)
02441,青森県 三戸町,621,2020,国勢調査(2020)
02442,青森県 五戸町,1121,2020,国勢調査(2020)
02443,青森県 田子町,236,2020,国勢調査(2020)
02445,青森県 南部町,1132,2020,国勢調査(2020)
02446,青森県 階上町,597,2020,国勢調査(2020)
02450,青森県 新郷村,96,2020,国勢調査(2020)
03201,岩手県 盛岡市,49656,2020,国勢調査(2020)
03202,岩手県 宮古市,3960,2020,国勢調査(2020)
03203,岩手県 大船渡市,2986,2020,国勢調査(2020)
03205,岩手県 花巻市,9428,2020,国勢調査(2020)
03206,岩手県 北上市,9402,2020,国勢調査(2020)
03207,岩手県 久慈市,2383,2020,国勢調査(2020)
03208,岩手県 遠野市,1750,2020,国勢調査(2020)
03209,岩手県 一関市,9652,2020,国勢調査(2020)
03210,岩手県 陸前高田市,1506,2020,国勢調査(2020)
03211,岩手県 釜石市,2796,2020,国勢調査(2020)
03213,岩手県 二戸市,1932,2020,国勢調査(2020)
03214,岩手県 八幡平市,1474,2020,国勢調査(2020)
03215,岩手県 奥州市,9561,2020,国勢調査(2020)
03216,岩手県 滝沢市,5446,2020,国勢調査(2020)
03301,岩手県 雫石町,1127,2020,国勢調査(2020)
03302,岩手県 葛巻町,257,2020,国勢調査(2020)
03303,岩手県 岩手町,701,2020,国勢調査(2020)
03321,岩手県 紫波町,3158,2020,国勢調査(2020)
03322,岩手県 矢巾町,3365,2020,国勢調査(2020)
03366,岩手県 西和賀町,311,2020,国勢調査(2020)
