市区町村コード,市区町村名,値,調査年,出典
01512,北海道 浜頓別町,1711,2020,国勢調査(2020)
01513,北海道 中頓別町,745,2020,国勢調査(2020)
01514,北海道 枝幸町,3510,2020,国勢調査(2020)
01516,北海道 豊富町,1938,2020,国勢調査(2020)
01517,北海道 礼文町,1240,2020,国勢調査(2020)
01518,北海道 利尻町,1034,2020,国勢調査(2020)
01519,北海道 利尻富士町,1193,2020,国勢調査(2020)
01520,北海道 幌延町,1133,2020,国勢調査(2020)
01543,北海道 美幌町,8281,2020,国勢調査(2020)
01544,北海道 津別町,2036,2020,国勢調査(2020)
01545,北海道 斜里町,5336,2020,国勢調査(2020)
01546,北海道 清里町,1587,2020,国勢調査(2020)
01547,北海道 小清水町,1961,2020,国勢調査(2020)
01549,北海道 訓子府町,1868,2020,国勢調査(2020)
01550,北海道 置戸町,1197,2020,国勢調査(2020)
01552,北海道 佐呂間町,2260,2020,国勢調査(2020)
01555,北海道 遠軽町,8739,2020,国勢調査(2020)
01559,北海道 湧別町,3678,2020,国勢調査(2020)
01560,北海道 滝上町,1197,2020,国勢調査(2020)
01561,北海道 興部町,1716,2020,国勢調査(2020)
01562,北海道 西興部村,491,2020,国勢調査(2020)
01563,北海道 雄武町,2050,2020,国勢調査(2020)
01564,北海道 大空町,2738,2020,国勢調査(2020)
01571,北海道 豊浦町,1754,2020,国勢調査(2020)
01575,北海道 壮瞥町,1160,2020,国勢調査(2020)
01578,北海道 白老町,7640,2020,国勢調査(2020)
01581,北海道 厚真町,1924,2020,国勢調査(2020)
01584,北海道 洞爺湖町,4009,2020,国勢調査(2020)
01585,北海道 安平町,3435,2020,国勢調査(2020)
01586,北海道 むかわ町,3635,2020,国勢調査(2020)
01601,北海道 日高町,5510,2020,国勢調査(2020)
01602,北海道 平取町,2167,2020,国勢調査(2020)
01604,北海道 新冠町,2416,2020,国勢調査(2020)
01607,北海道 浦河町,5888,2020,国勢調査(2020)
01608,北海道 様似町,1909,2020,国勢調査(2020)
01609,北海道 えりも町,1815,2020,国勢調査(2020)
