市区町村コード,市区町村名,値,調査年,出典
09213,栃木県 那須塩原市,613,2024,社会・人口統計体系(2024)
09214,栃木県 さくら市,201,2024,社会・人口統計体系(2024)
09215,栃木県 那須烏山市,40,2024,社会・人口統計体系(2024)
09216,栃木県 下野市,449,2024,社会・人口統計体系(2024)
10201,群馬県 前橋市,1804,2024,社会・人口統計体系(2024)
10202,群馬県 高崎市,3019,2024,社会・人口統計体系(2024)
10203,群馬県 桐生市,270,2024,社会・人口統計体系(2024)
10204,群馬県 伊勢崎市,1153,2024,社会・人口統計体系(2024)
10205,群馬県 太田市,1482,2024,社会・人口統計体系(2024)
10206,群馬県 沼田市,165,2024,社会・人口統計体系(2024)
10207,群馬県 館林市,363,2024,社会・人口統計体系(2024)
10208,群馬県 渋川市,268,2024,社会・人口統計体系(2024)
10209,群馬県 藤岡市,312,2024,社会・人口統計体系(2024)
10210,群馬県 富岡市,137,2024,社会・人口統計体系(2024)
10211,群馬県 安中市,130,2024,社会・人口統計体系(2024)
10212,群馬県 みどり市,187,2024,社会・人口統計体系(2024)
11100,埼玉県 さいたま市,12082,2024,社会・人口統計体系(2024)
11201,埼玉県 川越市,2627,2024,社会・人口統計体系(2024)
11202,埼玉県 熊谷市,1120,2024,社会・人口統計体系(2024)
11203,埼玉県 川口市,5887,2024,社会・人口統計体系(2024)
11206,埼玉県 行田市,317,2024,社会・人口統計体系(2024)
11207,埼玉県 秩父市,196,2024,社会・人口統計体系(2024)
11208,埼玉県 所沢市,2135,2024,社会・人口統計体系(2024)
11209,埼玉県 飯能市,366,2024,社会・人口統計体系(2024)
11210,埼玉県 加須市,751,2024,社会・人口統計体系(2024)
11211,埼玉県 本庄市,408,2024,社会・人口統計体系(2024)
11212,埼玉県 東松山市,457,2024,社会・人口統計体系(2024)
11214,埼玉県 春日部市,1610,2024,社会・人口統計体系(2024)
11215,埼玉県 狭山市,899,2024,社会・人口統計体系(2024)
11216,埼玉県 羽生市,343,2024,社会・人口統計体系(2024)
11217,埼玉県 鴻巣市,585,2024,社会・人口統計体系(2024)
11218,埼玉県 深谷市,700,2024,社会・人口統計体系(2024)
11219,埼玉県 上尾市,1490,2024,社会・人口統計体系(2024)
11221,埼玉県 草加市,1727,2024,社会・人口統計体系(2024)
11222,埼玉県 越谷市,2039,2024,社会・人口統計体系(2024)
11223,埼玉県 蕨市,743,2024,社会・人口統計体系(2024)
11224,埼玉県 戸田市,946,2024,社会・人口統計体系(2024)
11225,埼玉県 入間市,795,2024,社会・人口統計体系(2024)
11227,埼玉県 朝霞市,1943,2024,社会・人口統計体系(2024)
11228,埼玉県 志木市,416,2024,社会・人口統計体系(2024)
11229,埼玉県 和光市,1026,2024,社会・人口統計体系(2024)
11230,埼玉県 新座市,990,2024,社会・人口統計体系(2024)
11231,埼玉県 桶川市,553,2024,社会・人口統計体系(2024)
11232,埼玉県 久喜市,1051,2024,社会・人口統計体系(2024)
11233,埼玉県 北本市,361,2024,社会・人口統計体系(2024)
11234,埼玉県 八潮市,564,2024,社会・人口統計体系(2024)
11235,埼玉県 富士見市,987,2024,社会・人口統計体系(2024)
11237,埼玉県 三郷市,706,2024,社会・人口統計体系(2024)
11238,埼玉県 蓮田市,333,2024,社会・人口統計体系(2024)
11239,埼玉県 坂戸市,609,2024,社会・人口統計体系(2024)
11240,埼玉県 幸手市,174,2024,社会・人口統計体系(2024)
11241,埼玉県 鶴ヶ島市,343,2024,社会・人口統計体系(2024)
11242,埼玉県 日高市,275,2024,社会・人口統計体系(2024)
11243,埼玉県 吉川市,493,2024,社会・人口統計体系(2024)
11245,埼玉県 ふじみ野市,684,2024,社会・人口統計体系(2024)
11246,埼玉県 白岡市,227,2024,社会・人口統計体系(2024)
12100,千葉県 千葉市,8900,2024,社会・人口統計体系(2024)
12202,千葉県 銚子市,126,2024,社会・人口統計体系(2024)
12203,千葉県 市川市,4151,2024,社会・人口統計体系(2024)
12204,千葉県 船橋市,4637,2024,社会・人口統計体系(2024)
12205,千葉県 館山市,240,2024,社会・人口統計体系(2024)
12206,千葉県 木更津市,1196,2024,社会・人口統計体系(2024)
12207,千葉県 松戸市,3974,2024,社会・人口統計体系(2024)
12208,千葉県 野田市,940,2024,社会・人口統計体系(2024)
12210,千葉県 茂原市,295,2024,社会・人口統計体系(2024)
12211,千葉県 成田市,887,2024,社会・人口統計体系(2024)
12212,千葉県 佐倉市,619,2024,社会・人口統計体系(2024)
12213,千葉県 東金市,244,2024,社会・人口統計体系(2024)
12215,千葉県 旭市,290,2024,社会・人口統計体系(2024)
12216,千葉県 習志野市,1161,2024,社会・人口統計体系(2024)
12217,千葉県 柏市,4600,2024,社会・人口統計体系(2024)
12218,千葉県 勝浦市,44,2024,社会・人口統計体系(2024)
12219,千葉県 市原市,1403,2024,社会・人口統計体系(2024)
12220,千葉県 流山市,2127,2024,社会・人口統計体系(2024)
12221,千葉県 八千代市,1638,2024,社会・人口統計体系(2024)
12222,千葉県 我孫子市,801,2024,社会・人口統計体系(2024)
12223,千葉県 鴨川市,90,2024,社会・人口統計体系(2024)
12224,千葉県 鎌ケ谷市,826,2024,社会・人口統計体系(2024)
12225,千葉県 君津市,258,2024,社会・人口統計体系(2024)
12226,千葉県 富津市,246,2024,社会・人口統計体系(2024)
12227,千葉県 浦安市,570,2024,社会・人口統計体系(2024)
12228,千葉県 四街道市,557,2024,社会・人口統計体系(2024)
12229,千葉県 袖ケ浦市,357,2024,社会・人口統計体系(2024)
12230,千葉県 八街市,301,2024,社会・人口統計体系(2024)
12231,千葉県 印西市,546,2024,社会・人口統計体系(2024)
12232,千葉県 白井市,129,2024,社会・人口統計体系(2024)
12233,千葉県 富里市,191,2024,社会・人口統計体系(2024)
12234,千葉県 南房総市,87,2024,社会・人口統計体系(2024)
12235,千葉県 匝瑳市,96,2024,社会・人口統計体系(2024)
12236,千葉県 香取市,256,2024,社会・人口統計体系(2024)
12237,千葉県 山武市,119,2024,社会・人口統計体系(2024)
12238,千葉県 いすみ市,146,2024,社会・人口統計体系(2024)
12239,千葉県 大網白里市,146,2024,社会・人口統計体系(2024)
13100,東京都 特別区部,103736,2024,社会・人口統計体系(2024)
13201,東京都 八王子市,4072,2024,社会・人口統計体系(2024)
13202,東京都 立川市,1590,2024,社会・人口統計体系(2024)
13203,東京都 武蔵野市,863,2024,社会・人口統計体系(2024)
13204,東京都 三鷹市,1373,2024,社会・人口統計体系(2024)
13205,東京都 青梅市,582,2024,社会・人口統計体系(2024)
13206,東京都 府中市,1908,2024,社会・人口統計体系(2024)
13207,東京都 昭島市,346,2024,社会・人口統計体系(2024)
13208,東京都 調布市,1684,2024,社会・人口統計体系(2024)
13209,東京都 町田市,2407,2024,社会・人口統計体系(2024)
13210,東京都 小金井市,946,2024,社会・人口統計体系(2024)
13211,東京都 小平市,1861,2024,社会・人口統計体系(2024)
13212,東京都 日野市,1025,2024,社会・人口統計体系(2024)
13213,東京都 東村山市,689,2024,社会・人口統計体系(2024)
13214,東京都 国分寺市,937,2024,社会・人口統計体系(2024)
13215,東京都 国立市,198,2024,社会・人口統計体系(2024)
13218,東京都 福生市,390,2024,社会・人口統計体系(2024)
13219,東京都 狛江市,947,2024,社会・人口統計体系(2024)
13220,東京都 東大和市,82,2024,社会・人口統計体系(2024)
13221,東京都 清瀬市,582,2024,社会・人口統計体系(2024)
13222,東京都 東久留米市,577,2024,社会・人口統計体系(2024)
13223,東京都 武蔵村山市,121,2024,社会・人口統計体系(2024)
13224,東京都 多摩市,242,2024,社会・人口統計体系(2024)
13225,東京都 稲城市,194,2024,社会・人口統計体系(2024)
13227,東京都 羽村市,283,2024,社会・人口統計体系(2024)
13228,東京都 あきる野市,330,2024,社会・人口統計体系(2024)
13229,東京都 西東京市,1278,2024,社会・人口統計体系(2024)
14100,神奈川県 横浜市,26974,2024,社会・人口統計体系(2024)
14130,神奈川県 川崎市,14259,2024,社会・人口統計体系(2024)
14150,神奈川県 相模原市,5408,2024,社会・人口統計体系(2024)
14201,神奈川県 横須賀市,1795,2024,社会・人口統計体系(2024)
14203,神奈川県 平塚市,1604,2024,社会・人口統計体系(2024)
14204,神奈川県 鎌倉市,931,2024,社会・人口統計体系(2024)
14205,神奈川県 藤沢市,2513,2024,社会・人口統計体系(2024)
14206,神奈川県 小田原市,1366,2024,社会・人口統計体系(2024)
14207,神奈川県 茅ヶ崎市,1579,2024,社会・人口統計体系(2024)
14208,神奈川県 逗子市,256,2024,社会・人口統計体系(2024)
14210,神奈川県 三浦市,96,2024,社会・人口統計体系(2024)
14211,神奈川県 秦野市,812,2024,社会・人口統計体系(2024)
14212,神奈川県 厚木市,1622,2024,社会・人口統計体系(2024)
14213,神奈川県 大和市,1962,2024,社会・人口統計体系(2024)
14214,神奈川県 伊勢原市,523,2024,社会・人口統計体系(2024)
14215,神奈川県 海老名市,1760,2024,社会・人口統計体系(2024)
14216,神奈川県 座間市,996,2024,社会・人口統計体系(2024)
14217,神奈川県 南足柄市,157,2024,社会・人口統計体系(2024)
14218,神奈川県 綾瀬市,434,2024,社会・人口統計体系(2024)
15100,新潟県 新潟市,3761,2024,社会・人口統計体系(2024)
15202,新潟県 長岡市,1190,2024,社会・人口統計体系(2024)
15204,新潟県 三条市,355,2024,社会・人口統計体系(2024)
15205,新潟県 柏崎市,617,2024,社会・人口統計体系(2024)
15206,新潟県 新発田市,411,2024,社会・人口統計体系(2024)
15208,新潟県 小千谷市,104,2024,社会・人口統計体系(2024)
15209,新潟県 加茂市,62,2024,社会・人口統計体系(2024)
15210,新潟県 十日町市,94,2024,社会・人口統計体系(2024)
15211,新潟県 見附市,99,2024,社会・人口統計体系(2024)
15212,新潟県 村上市,300,2024,社会・人口統計体系(2024)
15213,新潟県 燕市,382,2024,社会・人口統計体系(2024)
15216,新潟県 糸魚川市,57,2024,社会・人口統計体系(2024)
15217,新潟県 妙高市,128,2024,社会・人口統計体系(2024)
15218,新潟県 五泉市,126,2024,社会・人口統計体系(2024)
15222,新潟県 上越市,556,2024,社会・人口統計体系(2024)
15223,新潟県 阿賀野市,95,2024,社会・人口統計体系(2024)
15224,新潟県 佐渡市,103,2024,社会・人口統計体系(2024)
15225,新潟県 魚沼市,59,2024,社会・人口統計体系(2024)
15226,新潟県 南魚沼市,116,2024,社会・人口統計体系(2024)
15227,新潟県 胎内市,121,2024,社会・人口統計体系(2024)
16201,富山県 富山市,3323,2024,社会・人口統計体系(2024)
16202,富山県 高岡市,780,2024,社会・人口統計体系(2024)
16204,富山県 魚津市,144,2024,社会・人口統計体系(2024)
16205,富山県 氷見市,99,2024,社会・人口統計体系(2024)
16206,富山県 滑川市,213,2024,社会・人口統計体系(2024)
16207,富山県 黒部市,184,2024,社会・人口統計体系(2024)
16208,富山県 砺波市,299,2024,社会・人口統計体系(2024)
16209,富山県 小矢部市,64,2024,社会・人口統計体系(2024)
16210,富山県 南砺市,88,2024,社会・人口統計体系(2024)
