市区町村コード,市区町村名,値,調査年,出典
01469,北海道 美深町,131,2024,社会・人口統計体系(2024)
01470,北海道 音威子府村,68,2024,社会・人口統計体系(2024)
01471,北海道 中川町,67,2024,社会・人口統計体系(2024)
01472,北海道 幌加内町,53,2024,社会・人口統計体系(2024)
01481,北海道 増毛町,75,2024,社会・人口統計体系(2024)
01482,北海道 小平町,47,2024,社会・人口統計体系(2024)
01483,北海道 苫前町,82,2024,社会・人口統計体系(2024)
01484,北海道 羽幌町,212,2024,社会・人口統計体系(2024)
01485,北海道 初山別村,32,2024,社会・人口統計体系(2024)
01486,北海道 遠別町,53,2024,社会・人口統計体系(2024)
01487,北海道 天塩町,106,2024,社会・人口統計体系(2024)
01511,北海道 猿払村,64,2024,社会・人口統計体系(2024)
01512,北海道 浜頓別町,112,2024,社会・人口統計体系(2024)
01513,北海道 中頓別町,65,2024,社会・人口統計体系(2024)
01514,北海道 枝幸町,178,2024,社会・人口統計体系(2024)
01516,北海道 豊富町,127,2024,社会・人口統計体系(2024)
01517,北海道 礼文町,108,2024,社会・人口統計体系(2024)
01518,北海道 利尻町,87,2024,社会・人口統計体系(2024)
01519,北海道 利尻富士町,114,2024,社会・人口統計体系(2024)
01520,北海道 幌延町,103,2024,社会・人口統計体系(2024)
01543,北海道 美幌町,457,2024,社会・人口統計体系(2024)
01544,北海道 津別町,90,2024,社会・人口統計体系(2024)
01545,北海道 斜里町,315,2024,社会・人口統計体系(2024)
01546,北海道 清里町,102,2024,社会・人口統計体系(2024)
01547,北海道 小清水町,112,2024,社会・人口統計体系(2024)
01549,北海道 訓子府町,112,2024,社会・人口統計体系(2024)
01550,北海道 置戸町,90,2024,社会・人口統計体系(2024)
01552,北海道 佐呂間町,104,2024,社会・人口統計体系(2024)
01555,北海道 遠軽町,607,2024,社会・人口統計体系(2024)
01559,北海道 湧別町,219,2024,社会・人口統計体系(2024)
01560,北海道 滝上町,66,2024,社会・人口統計体系(2024)
01561,北海道 興部町,141,2024,社会・人口統計体系(2024)
01562,北海道 西興部村,47,2024,社会・人口統計体系(2024)
01563,北海道 雄武町,116,2024,社会・人口統計体系(2024)
01564,北海道 大空町,159,2024,社会・人口統計体系(2024)
01571,北海道 豊浦町,128,2024,社会・人口統計体系(2024)
01575,北海道 壮瞥町,89,2024,社会・人口統計体系(2024)
01578,北海道 白老町,445,2024,社会・人口統計体系(2024)
01581,北海道 厚真町,159,2024,社会・人口統計体系(2024)
01584,北海道 洞爺湖町,272,2024,社会・人口統計体系(2024)
01585,北海道 安平町,343,2024,社会・人口統計体系(2024)
01586,北海道 むかわ町,232,2024,社会・人口統計体系(2024)
01601,北海道 日高町,411,2024,社会・人口統計体系(2024)
01602,北海道 平取町,159,2024,社会・人口統計体系(2024)
01604,北海道 新冠町,164,2024,社会・人口統計体系(2024)
01607,北海道 浦河町,514,2024,社会・人口統計体系(2024)
01608,北海道 様似町,76,2024,社会・人口統計体系(2024)
01609,北海道 えりも町,109,2024,社会・人口統計体系(2024)
01610,北海道 新ひだか町,764,2024,社会・人口統計体系(2024)
01631,北海道 音更町,1426,2024,社会・人口統計体系(2024)
01632,北海道 士幌町,149,2024,社会・人口統計体系(2024)
01633,北海道 上士幌町,229,2024,社会・人口統計体系(2024)
01634,北海道 鹿追町,170,2024,社会・人口統計体系(2024)
01635,北海道 新得町,244,2024,社会・人口統計体系(2024)
01636,北海道 清水町,294,2024,社会・人口統計体系(2024)
01637,北海道 芽室町,539,2024,社会・人口統計体系(2024)
01638,北海道 中札内村,151,2024,社会・人口統計体系(2024)
01639,北海道 更別村,88,2024,社会・人口統計体系(2024)
01641,北海道 大樹町,234,2024,社会・人口統計体系(2024)
01642,北海道 広尾町,181,2024,社会・人口統計体系(2024)
01643,北海道 幕別町,753,2024,社会・人口統計体系(2024)
01644,北海道 池田町,183,2024,社会・人口統計体系(2024)
01645,北海道 豊頃町,96,2024,社会・人口統計体系(2024)
01646,北海道 本別町,233,2024,社会・人口統計体系(2024)
01647,北海道 足寄町,177,2024,社会・人口統計体系(2024)
01648,北海道 陸別町,69,2024,社会・人口統計体系(2024)
01649,北海道 浦幌町,112,2024,社会・人口統計体系(2024)
01661,北海道 釧路町,777,2024,社会・人口統計体系(2024)
01662,北海道 厚岸町,185,2024,社会・人口統計体系(2024)
01663,北海道 浜中町,151,2024,社会・人口統計体系(2024)
01664,北海道 標茶町,209,2024,社会・人口統計体系(2024)
01665,北海道 弟子屈町,216,2024,社会・人口統計体系(2024)
01667,北海道 鶴居村,92,2024,社会・人口統計体系(2024)
01668,北海道 白糠町,166,2024,社会・人口統計体系(2024)
01691,北海道 別海町,393,2024,社会・人口統計体系(2024)
01692,北海道 中標津町,838,2024,社会・人口統計体系(2024)
01693,北海道 標津町,141,2024,社会・人口統計体系(2024)
01694,北海道 羅臼町,118,2024,社会・人口統計体系(2024)
02201,青森県 青森市,6052,2024,社会・人口統計体系(2024)
02202,青森県 弘前市,3922,2024,社会・人口統計体系(2024)
02203,青森県 八戸市,5353,2024,社会・人口統計体系(2024)
02204,青森県 黒石市,559,2024,社会・人口統計体系(2024)
02205,青森県 五所川原市,1200,2024,社会・人口統計体系(2024)
02206,青森県 十和田市,1366,2024,社会・人口統計体系(2024)
02207,青森県 三沢市,1713,2024,社会・人口統計体系(2024)
02208,青森県 むつ市,1649,2024,社会・人口統計体系(2024)
02209,青森県 つがる市,491,2024,社会・人口統計体系(2024)
02210,青森県 平川市,563,2024,社会・人口統計体系(2024)
02301,青森県 平内町,146,2024,社会・人口統計体系(2024)
02303,青森県 今別町,35,2024,社会・人口統計体系(2024)
02304,青森県 蓬田村,31,2024,社会・人口統計体系(2024)
02307,青森県 外ヶ浜町,100,2024,社会・人口統計体系(2024)
02321,青森県 鰺ヶ沢町,141,2024,社会・人口統計体系(2024)
02323,青森県 深浦町,97,2024,社会・人口統計体系(2024)
02343,青森県 西目屋村,30,2024,社会・人口統計体系(2024)
02361,青森県 藤崎町,318,2024,社会・人口統計体系(2024)
02362,青森県 大鰐町,124,2024,社会・人口統計体系(2024)
02367,青森県 田舎館村,173,2024,社会・人口統計体系(2024)
02381,青森県 板柳町,221,2024,社会・人口統計体系(2024)
02384,青森県 鶴田町,199,2024,社会・人口統計体系(2024)
02387,青森県 中泊町,158,2024,社会・人口統計体系(2024)
02401,青森県 野辺地町,247,2024,社会・人口統計体系(2024)
02402,青森県 七戸町,261,2024,社会・人口統計体系(2024)
02405,青森県 六戸町,241,2024,社会・人口統計体系(2024)
02406,青森県 横浜町,69,2024,社会・人口統計体系(2024)
02408,青森県 東北町,258,2024,社会・人口統計体系(2024)
02411,青森県 六ヶ所村,417,2024,社会・人口統計体系(2024)
02412,青森県 おいらせ町,963,2024,社会・人口統計体系(2024)
02423,青森県 大間町,121,2024,社会・人口統計体系(2024)
02424,青森県 東通村,143,2024,社会・人口統計体系(2024)
02425,青森県 風間浦村,29,2024,社会・人口統計体系(2024)
02426,青森県 佐井村,20,2024,社会・人口統計体系(2024)
02441,青森県 三戸町,162,2024,社会・人口統計体系(2024)
02442,青森県 五戸町,260,2024,社会・人口統計体系(2024)
02443,青森県 田子町,73,2024,社会・人口統計体系(2024)
02445,青森県 南部町,297,2024,社会・人口統計体系(2024)
02446,青森県 階上町,368,2024,社会・人口統計体系(2024)
02450,青森県 新郷村,35,2024,社会・人口統計体系(2024)
03201,岩手県 盛岡市,9281,2024,社会・人口統計体系(2024)
03202,岩手県 宮古市,833,2024,社会・人口統計体系(2024)
03203,岩手県 大船渡市,580,2024,社会・人口統計体系(2024)
03205,岩手県 花巻市,2027,2024,社会・人口統計体系(2024)
03206,岩手県 北上市,3319,2024,社会・人口統計体系(2024)
03207,岩手県 久慈市,575,2024,社会・人口統計体系(2024)
03208,岩手県 遠野市,414,2024,社会・人口統計体系(2024)
03209,岩手県 一関市,1978,2024,社会・人口統計体系(2024)
03210,岩手県 陸前高田市,303,2024,社会・人口統計体系(2024)
03211,岩手県 釜石市,597,2024,社会・人口統計体系(2024)
03213,岩手県 二戸市,485,2024,社会・人口統計体系(2024)
03214,岩手県 八幡平市,416,2024,社会・人口統計体系(2024)
03215,岩手県 奥州市,1993,2024,社会・人口統計体系(2024)
03216,岩手県 滝沢市,1823,2024,社会・人口統計体系(2024)
03301,岩手県 雫石町,272,2024,社会・人口統計体系(2024)
03302,岩手県 葛巻町,102,2024,社会・人口統計体系(2024)
03303,岩手県 岩手町,209,2024,社会・人口統計体系(2024)
03321,岩手県 紫波町,924,2024,社会・人口統計体系(2024)
03322,岩手県 矢巾町,1091,2024,社会・人口統計体系(2024)
03366,岩手県 西和賀町,61,2024,社会・人口統計体系(2024)
03381,岩手県 金ケ崎町,572,2024,社会・人口統計体系(2024)
03402,岩手県 平泉町,124,2024,社会・人口統計体系(2024)
03441,岩手県 住田町,71,2024,社会・人口統計体系(2024)
03461,岩手県 大槌町,206,2024,社会・人口統計体系(2024)
03482,岩手県 山田町,250,2024,社会・人口統計体系(2024)
03483,岩手県 岩泉町,133,2024,社会・人口統計体系(2024)
03484,岩手県 田野畑村,63,2024,社会・人口統計体系(2024)
03485,岩手県 普代村,53,2024,社会・人口統計体系(2024)
03501,岩手県 軽米町,111,2024,社会・人口統計体系(2024)
03503,岩手県 野田村,71,2024,社会・人口統計体系(2024)
03506,岩手県 九戸村,73,2024,社会・人口統計体系(2024)
03507,岩手県 洋野町,260,2024,社会・人口統計体系(2024)
03524,岩手県 一戸町,176,2024,社会・人口統計体系(2024)
04100,宮城県 仙台市,57391,2024,社会・人口統計体系(2024)
04202,宮城県 石巻市,2639,2024,社会・人口統計体系(2024)
04203,宮城県 塩竈市,1560,2024,社会・人口統計体系(2024)
04205,宮城県 気仙沼市,911,2024,社会・人口統計体系(2024)
04206,宮城県 白石市,592,2024,社会・人口統計体系(2024)
04207,宮城県 名取市,3322,2024,社会・人口統計体系(2024)
04208,宮城県 角田市,704,2024,社会・人口統計体系(2024)
04209,宮城県 多賀城市,3335,2024,社会・人口統計体系(2024)
04211,宮城県 岩沼市,1695,2024,社会・人口統計体系(2024)
04212,宮城県 登米市,1167,2024,社会・人口統計体系(2024)
04213,宮城県 栗原市,896,2024,社会・人口統計体系(2024)
04214,宮城県 東松島市,1070,2024,社会・人口統計体系(2024)
04215,宮城県 大崎市,2989,2024,社会・人口統計体系(2024)
04216,宮城県 富谷市,1796,2024,社会・人口統計体系(2024)
04301,宮城県 蔵王町,253,2024,社会・人口統計体系(2024)
04302,宮城県 七ヶ宿町,46,2024,社会・人口統計体系(2024)
04321,宮城県 大河原町,901,2024,社会・人口統計体系(2024)
04322,宮城県 村田町,224,2024,社会・人口統計体系(2024)
04323,宮城県 柴田町,1356,2024,社会・人口統計体系(2024)
04324,宮城県 川崎町,142,2024,社会・人口統計体系(2024)
04341,宮城県 丸森町,160,2024,社会・人口統計体系(2024)
04361,宮城県 亘理町,871,2024,社会・人口統計体系(2024)
04362,宮城県 山元町,289,2024,社会・人口統計体系(2024)
04401,宮城県 松島町,318,2024,社会・人口統計体系(2024)
04404,宮城県 七ヶ浜町,438,2024,社会・人口統計体系(2024)
04406,宮城県 利府町,1364,2024,社会・人口統計体系(2024)
04421,宮城県 大和町,1321,2024,社会・人口統計体系(2024)
04422,宮城県 大郷町,152,2024,社会・人口統計体系(2024)
04424,宮城県 大衡村,184,2024,社会・人口統計体系(2024)
04444,宮城県 色麻町,122,2024,社会・人口統計体系(2024)
04445,宮城県 加美町,416,2024,社会・人口統計体系(2024)
04501,宮城県 涌谷町,257,2024,社会・人口統計体系(2024)
04505,宮城県 美里町,650,2024,社会・人口統計体系(2024)
04581,宮城県 女川町,147,2024,社会・人口統計体系(2024)
04606,宮城県 南三陸町,168,2024,社会・人口統計体系(2024)
05201,秋田県 秋田市,7086,2024,社会・人口統計体系(2024)
05202,秋田県 能代市,951,2024,社会・人口統計体系(2024)
05203,秋田県 横手市,1293,2024,社会・人口統計体系(2024)
05204,秋田県 大館市,1206,2024,社会・人口統計体系(2024)
05206,秋田県 男鹿市,380,2024,社会・人口統計体系(2024)
05207,秋田県 湯沢市,560,2024,社会・人口統計体系(2024)
05209,秋田県 鹿角市,454,2024,社会・人口統計体系(2024)
05210,秋田県 由利本荘市,1173,2024,社会・人口統計体系(2024)
05211,秋田県 潟上市,713,2024,社会・人口統計体系(2024)
05212,秋田県 大仙市,1274,2024,社会・人口統計体系(2024)
05213,秋田県 北秋田市,435,2024,社会・人口統計体系(2024)
05214,秋田県 にかほ市,445,2024,社会・人口統計体系(2024)
05215,秋田県 仙北市,315,2024,社会・人口統計体系(2024)
05303,秋田県 小坂町,98,2024,社会・人口統計体系(2024)
05327,秋田県 上小阿仁村,45,2024,社会・人口統計体系(2024)
05346,秋田県 藤里町,33,2024,社会・人口統計体系(2024)
05348,秋田県 三種町,201,2024,社会・人口統計体系(2024)
05349,秋田県 八峰町,56,2024,社会・人口統計体系(2024)
05361,秋田県 五城目町,119,2024,社会・人口統計体系(2024)
05363,秋田県 八郎潟町,109,2024,社会・人口統計体系(2024)
05366,秋田県 井川町,63,2024,社会・人口統計体系(2024)
05368,秋田県 大潟村,138,2024,社会・人口統計体系(2024)
05434,秋田県 美郷町,275,2024,社会・人口統計体系(2024)
05463,秋田県 羽後町,152,2024,社会・人口統計体系(2024)
05464,秋田県 東成瀬村,62,2024,社会・人口統計体系(2024)
06201,山形県 山形市,6446,2024,社会・人口統計体系(2024)
06202,山形県 米沢市,1775,2024,社会・人口統計体系(2024)
06203,山形県 鶴岡市,2125,2024,社会・人口統計体系(2024)
06204,山形県 酒田市,1836,2024,社会・人口統計体系(2024)
06205,山形県 新庄市,887,2024,社会・人口統計体系(2024)
06206,山形県 寒河江市,861,2024,社会・人口統計体系(2024)
06207,山形県 上山市,550,2024,社会・人口統計体系(2024)
06208,山形県 村山市,398,2024,社会・人口統計体系(2024)
06209,山形県 長井市,490,2024,社会・人口統計体系(2024)
06210,山形県 天童市,1687,2024,社会・人口統計体系(2024)
06211,山形県 東根市,1762,2024,社会・人口統計体系(2024)
06212,山形県 尾花沢市,147,2024,社会・人口統計体系(2024)
06213,山形県 南陽市,598,2024,社会・人口統計体系(2024)
06301,山形県 山辺町,276,2024,社会・人口統計体系(2024)
06302,山形県 中山町,172,2024,社会・人口統計体系(2024)
06321,山形県 河北町,322,2024,社会・人口統計体系(2024)
06322,山形県 西川町,77,2024,社会・人口統計体系(2024)
06323,山形県 朝日町,78,2024,社会・人口統計体系(2024)
06324,山形県 大江町,112,2024,社会・人口統計体系(2024)
06341,山形県 大石田町,102,2024,社会・人口統計体系(2024)
06361,山形県 金山町,61,2024,社会・人口統計体系(2024)
06362,山形県 最上町,77,2024,社会・人口統計体系(2024)
06363,山形県 舟形町,102,2024,社会・人口統計体系(2024)
06364,山形県 真室川町,113,2024,社会・人口統計体系(2024)
06365,山形県 大蔵村,30,2024,社会・人口統計体系(2024)
06366,山形県 鮭川村,45,2024,社会・人口統計体系(2024)
06367,山形県 戸沢村,42,2024,社会・人口統計体系(2024)
06381,山形県 高畠町,376,2024,社会・人口統計体系(2024)
06382,山形県 川西町,215,2024,社会・人口統計体系(2024)
06401,山形県 小国町,168,2024,社会・人口統計体系(2024)
06402,山形県 白鷹町,159,2024,社会・人口統計体系(2024)
06403,山形県 飯豊町,84,2024,社会・人口統計体系(2024)
06426,山形県 三川町,193,2024,社会・人口統計体系(2024)
06428,山形県 庄内町,379,2024,社会・人口統計体系(2024)
06461,山形県 遊佐町,173,2024,社会・人口統計体系(2024)
07201,福島県 福島市,7199,2024,社会・人口統計体系(2024)
07202,福島県 会津若松市,2983,2024,社会・人口統計体系(2024)
07203,福島県 郡山市,8877,2024,社会・人口統計体系(2024)
07204,福島県 いわき市,5626,2024,社会・人口統計体系(2024)
07205,福島県 白河市,1675,2024,社会・人口統計体系(2024)
07207,福島県 須賀川市,1524,2024,社会・人口統計体系(2024)
07208,福島県 喜多方市,842,2024,社会・人口統計体系(2024)
07209,福島県 相馬市,781,2024,社会・人口統計体系(2024)
07210,福島県 二本松市,926,2024,社会・人口統計体系(2024)
07211,福島県 田村市,552,2024,社会・人口統計体系(2024)
07212,福島県 南相馬市,1534,2024,社会・人口統計体系(2024)
07213,福島県 伊達市,1190,2024,社会・人口統計体系(2024)
07214,福島県 本宮市,907,2024,社会・人口統計体系(2024)
07301,福島県 桑折町,344,2024,社会・人口統計体系(2024)
07303,福島県 国見町,189,2024,社会・人口統計体系(2024)
07308,福島県 川俣町,198,2024,社会・人口統計体系(2024)
07322,福島県 大玉村,336,2024,社会・人口統計体系(2024)
07342,福島県 鏡石町,441,2024,社会・人口統計体系(2024)
07344,福島県 天栄村,152,2024,社会・人口統計体系(2024)
07362,福島県 下郷町,76,2024,社会・人口統計体系(2024)
07364,福島県 檜枝岐村,15,2024,社会・人口統計体系(2024)
07367,福島県 只見町,84,2024,社会・人口統計体系(2024)
07368,福島県 南会津町,351,2024,社会・人口統計体系(2024)
07402,福島県 北塩原村,85,2024,社会・人口統計体系(2024)
07405,福島県 西会津町,95,2024,社会・人口統計体系(2024)
07407,福島県 磐梯町,92,2024,社会・人口統計体系(2024)
07408,福島県 猪苗代町,278,2024,社会・人口統計体系(2024)
07421,福島県 会津坂下町,272,2024,社会・人口統計体系(2024)
07422,福島県 湯川村,64,2024,社会・人口統計体系(2024)
07423,福島県 柳津町,50,2024,社会・人口統計体系(2024)
07444,福島県 三島町,28,2024,社会・人口統計体系(2024)
07445,福島県 金山町,84,2024,社会・人口統計体系(2024)
07446,福島県 昭和村,35,2024,社会・人口統計体系(2024)
07447,福島県 会津美里町,330,2024,社会・人口統計体系(2024)
07461,福島県 西郷村,983,2024,社会・人口統計体系(2024)
07464,福島県 泉崎村,150,2024,社会・人口統計体系(2024)
07465,福島県 中島村,106,2024,社会・人口統計体系(2024)
07466,福島県 矢吹町,542,2024,社会・人口統計体系(2024)
07481,福島県 棚倉町,301,2024,社会・人口統計体系(2024)
07482,福島県 矢祭町,103,2024,社会・人口統計体系(2024)
07483,福島県 塙町,127,2024,社会・人口統計体系(2024)
07484,福島県 鮫川村,36,2024,社会・人口統計体系(2024)
07501,福島県 石川町,313,2024,社会・人口統計体系(2024)
07502,福島県 玉川村,107,2024,社会・人口統計体系(2024)
07503,福島県 平田村,97,2024,社会・人口統計体系(2024)
07504,福島県 浅川町,109,2024,社会・人口統計体系(2024)
07505,福島県 古殿町,47,2024,社会・人口統計体系(2024)
07521,福島県 三春町,334,2024,社会・人口統計体系(2024)
07522,福島県 小野町,120,2024,社会・人口統計体系(2024)
