市区町村コード,市区町村名,値,調査年,出典
01458,北海道 東川町,341,2014,経済センサス‐基礎調査(2014)
01459,北海道 美瑛町,531,2014,経済センサス‐基礎調査(2014)
01460,北海道 上富良野町,514,2014,経済センサス‐基礎調査(2014)
01461,北海道 中富良野町,176,2014,経済センサス‐基礎調査(2014)
01462,北海道 南富良野町,173,2014,経済センサス‐基礎調査(2014)
01463,北海道 占冠村,95,2014,経済センサス‐基礎調査(2014)
01464,北海道 和寒町,224,2014,経済センサス‐基礎調査(2014)
01465,北海道 剣淵町,178,2014,経済センサス‐基礎調査(2014)
01468,北海道 下川町,244,2014,経済センサス‐基礎調査(2014)
01469,北海道 美深町,295,2014,経済センサス‐基礎調査(2014)
01470,北海道 音威子府村,71,2014,経済センサス‐基礎調査(2014)
01471,北海道 中川町,149,2014,経済センサス‐基礎調査(2014)
01472,北海道 幌加内町,118,2014,経済センサス‐基礎調査(2014)
01481,北海道 増毛町,256,2014,経済センサス‐基礎調査(2014)
01482,北海道 小平町,185,2014,経済センサス‐基礎調査(2014)
01483,北海道 苫前町,203,2014,経済センサス‐基礎調査(2014)
01484,北海道 羽幌町,536,2014,経済センサス‐基礎調査(2014)
01485,北海道 初山別村,92,2014,経済センサス‐基礎調査(2014)
01486,北海道 遠別町,213,2014,経済センサス‐基礎調査(2014)
01487,北海道 天塩町,225,2014,経済センサス‐基礎調査(2014)
01511,北海道 猿払村,141,2014,経済センサス‐基礎調査(2014)
01512,北海道 浜頓別町,244,2014,経済センサス‐基礎調査(2014)
01513,北海道 中頓別町,119,2014,経済センサス‐基礎調査(2014)
01514,北海道 枝幸町,497,2014,経済センサス‐基礎調査(2014)
01516,北海道 豊富町,270,2014,経済センサス‐基礎調査(2014)
01517,北海道 礼文町,223,2014,経済センサス‐基礎調査(2014)
01518,北海道 利尻町,192,2014,経済センサス‐基礎調査(2014)
01519,北海道 利尻富士町,226,2014,経済センサス‐基礎調査(2014)
01520,北海道 幌延町,195,2014,経済センサス‐基礎調査(2014)
01543,北海道 美幌町,958,2014,経済センサス‐基礎調査(2014)
01544,北海道 津別町,281,2014,経済センサス‐基礎調査(2014)
01545,北海道 斜里町,796,2014,経済センサス‐基礎調査(2014)
01546,北海道 清里町,212,2014,経済センサス‐基礎調査(2014)
01547,北海道 小清水町,326,2014,経済センサス‐基礎調査(2014)
01549,北海道 訓子府町,211,2014,経済センサス‐基礎調査(2014)
01550,北海道 置戸町,187,2014,経済センサス‐基礎調査(2014)
01552,北海道 佐呂間町,295,2014,経済センサス‐基礎調査(2014)
01555,北海道 遠軽町,1053,2014,経済センサス‐基礎調査(2014)
01559,北海道 湧別町,479,2014,経済センサス‐基礎調査(2014)
01560,北海道 滝上町,190,2014,経済センサス‐基礎調査(2014)
01561,北海道 興部町,234,2014,経済センサス‐基礎調査(2014)
01562,北海道 西興部村,90,2014,経済センサス‐基礎調査(2014)
01563,北海道 雄武町,266,2014,経済センサス‐基礎調査(2014)
01564,北海道 大空町,395,2014,経済センサス‐基礎調査(2014)
01571,北海道 豊浦町,255,2014,経済センサス‐基礎調査(2014)
01575,北海道 壮瞥町,165,2014,経済センサス‐基礎調査(2014)
01578,北海道 白老町,840,2014,経済センサス‐基礎調査(2014)
01581,北海道 厚真町,259,2014,経済センサス‐基礎調査(2014)
01584,北海道 洞爺湖町,552,2014,経済センサス‐基礎調査(2014)
01585,北海道 安平町,412,2014,経済センサス‐基礎調査(2014)
01586,北海道 むかわ町,471,2014,経済センサス‐基礎調査(2014)
01601,北海道 日高町,772,2014,経済センサス‐基礎調査(2014)
01602,北海道 平取町,329,2014,経済センサス‐基礎調査(2014)
01604,北海道 新冠町,335,2014,経済センサス‐基礎調査(2014)
01607,北海道 浦河町,917,2014,経済センサス‐基礎調査(2014)
01608,北海道 様似町,279,2014,経済センサス‐基礎調査(2014)
01609,北海道 えりも町,289,2014,経済センサス‐基礎調査(2014)
01610,北海道 新ひだか町,1412,2014,経済センサス‐基礎調査(2014)
01631,北海道 音更町,1358,2014,経済センサス‐基礎調査(2014)
01632,北海道 士幌町,295,2014,経済センサス‐基礎調査(2014)
01633,北海道 上士幌町,329,2014,経済センサス‐基礎調査(2014)
01634,北海道 鹿追町,287,2014,経済センサス‐基礎調査(2014)
01635,北海道 新得町,378,2014,経済センサス‐基礎調査(2014)
01636,北海道 清水町,525,2014,経済センサス‐基礎調査(2014)
01637,北海道 芽室町,790,2014,経済センサス‐基礎調査(2014)
01638,北海道 中札内村,251,2014,経済センサス‐基礎調査(2014)
01639,北海道 更別村,149,2014,経済センサス‐基礎調査(2014)
