市区町村コード,市区町村名,値,調査年,出典
01457,北海道 上川町,1585,2014,経済センサス‐基礎調査(2014)
01458,北海道 東川町,2007,2014,経済センサス‐基礎調査(2014)
01459,北海道 美瑛町,3027,2014,経済センサス‐基礎調査(2014)
01460,北海道 上富良野町,4412,2014,経済センサス‐基礎調査(2014)
01461,北海道 中富良野町,1340,2014,経済センサス‐基礎調査(2014)
01462,北海道 南富良野町,950,2014,経済センサス‐基礎調査(2014)
01463,北海道 占冠村,428,2014,経済センサス‐基礎調査(2014)
01464,北海道 和寒町,979,2014,経済センサス‐基礎調査(2014)
01465,北海道 剣淵町,897,2014,経済センサス‐基礎調査(2014)
01468,北海道 下川町,1025,2014,経済センサス‐基礎調査(2014)
01469,北海道 美深町,1608,2014,経済センサス‐基礎調査(2014)
01470,北海道 音威子府村,270,2014,経済センサス‐基礎調査(2014)
01471,北海道 中川町,509,2014,経済センサス‐基礎調査(2014)
01472,北海道 幌加内町,526,2014,経済センサス‐基礎調査(2014)
01481,北海道 増毛町,1088,2014,経済センサス‐基礎調査(2014)
01482,北海道 小平町,901,2014,経済センサス‐基礎調査(2014)
01483,北海道 苫前町,788,2014,経済センサス‐基礎調査(2014)
01484,北海道 羽幌町,2523,2014,経済センサス‐基礎調査(2014)
01485,北海道 初山別村,373,2014,経済センサス‐基礎調査(2014)
01486,北海道 遠別町,891,2014,経済センサス‐基礎調査(2014)
01487,北海道 天塩町,938,2014,経済センサス‐基礎調査(2014)
01511,北海道 猿払村,667,2014,経済センサス‐基礎調査(2014)
01512,北海道 浜頓別町,1330,2014,経済センサス‐基礎調査(2014)
01513,北海道 中頓別町,645,2014,経済センサス‐基礎調査(2014)
01514,北海道 枝幸町,2381,2014,経済センサス‐基礎調査(2014)
01516,北海道 豊富町,1394,2014,経済センサス‐基礎調査(2014)
01517,北海道 礼文町,1128,2014,経済センサス‐基礎調査(2014)
01518,北海道 利尻町,900,2014,経済センサス‐基礎調査(2014)
01519,北海道 利尻富士町,1005,2014,経済センサス‐基礎調査(2014)
01520,北海道 幌延町,1003,2014,経済センサス‐基礎調査(2014)
01543,北海道 美幌町,6482,2014,経済センサス‐基礎調査(2014)
01544,北海道 津別町,1403,2014,経済センサス‐基礎調査(2014)
01545,北海道 斜里町,4266,2014,経済センサス‐基礎調査(2014)
01546,北海道 清里町,982,2014,経済センサス‐基礎調査(2014)
01547,北海道 小清水町,1308,2014,経済センサス‐基礎調査(2014)
01549,北海道 訓子府町,1223,2014,経済センサス‐基礎調査(2014)
01550,北海道 置戸町,946,2014,経済センサス‐基礎調査(2014)
01552,北海道 佐呂間町,1340,2014,経済センサス‐基礎調査(2014)
01555,北海道 遠軽町,7180,2014,経済センサス‐基礎調査(2014)
01559,北海道 湧別町,2145,2014,経済センサス‐基礎調査(2014)
01560,北海道 滝上町,840,2014,経済センサス‐基礎調査(2014)
01561,北海道 興部町,976,2014,経済センサス‐基礎調査(2014)
01562,北海道 西興部村,356,2014,経済センサス‐基礎調査(2014)
01563,北海道 雄武町,1019,2014,経済センサス‐基礎調査(2014)
01564,北海道 大空町,2187,2014,経済センサス‐基礎調査(2014)
01571,北海道 豊浦町,1165,2014,経済センサス‐基礎調査(2014)
01575,北海道 壮瞥町,1380,2014,経済センサス‐基礎調査(2014)
01578,北海道 白老町,5069,2014,経済センサス‐基礎調査(2014)
01581,北海道 厚真町,1647,2014,経済センサス‐基礎調査(2014)
01584,北海道 洞爺湖町,3868,2014,経済センサス‐基礎調査(2014)
01585,北海道 安平町,2627,2014,経済センサス‐基礎調査(2014)
01586,北海道 むかわ町,2391,2014,経済センサス‐基礎調査(2014)
01601,北海道 日高町,3820,2014,経済センサス‐基礎調査(2014)
01602,北海道 平取町,1474,2014,経済センサス‐基礎調査(2014)
01604,北海道 新冠町,1298,2014,経済センサス‐基礎調査(2014)
01607,北海道 浦河町,4713,2014,経済センサス‐基礎調査(2014)
01608,北海道 様似町,1168,2014,経済センサス‐基礎調査(2014)
01609,北海道 えりも町,1118,2014,経済センサス‐基礎調査(2014)
01610,北海道 新ひだか町,8041,2014,経済センサス‐基礎調査(2014)
01631,北海道 音更町,11444,2014,経済センサス‐基礎調査(2014)
