市区町村コード,市区町村名,値,調査年,出典
01512,北海道 浜頓別町,3448,2020,国勢調査(2020)
01513,北海道 中頓別町,1637,2020,国勢調査(2020)
01514,北海道 枝幸町,7565,2020,国勢調査(2020)
01516,北海道 豊富町,3974,2020,国勢調査(2020)
01517,北海道 礼文町,2509,2020,国勢調査(2020)
01518,北海道 利尻町,2004,2020,国勢調査(2020)
01519,北海道 利尻富士町,2458,2020,国勢調査(2020)
01520,北海道 幌延町,2371,2020,国勢調査(2020)
01543,北海道 美幌町,18697,2020,国勢調査(2020)
01544,北海道 津別町,4373,2020,国勢調査(2020)
01545,北海道 斜里町,11418,2020,国勢調査(2020)
01546,北海道 清里町,3883,2020,国勢調査(2020)
01547,北海道 小清水町,4623,2020,国勢調査(2020)
01549,北海道 訓子府町,4677,2020,国勢調査(2020)
01550,北海道 置戸町,2775,2020,国勢調査(2020)
01552,北海道 佐呂間町,4875,2020,国勢調査(2020)
01555,北海道 遠軽町,19241,2020,国勢調査(2020)
01559,北海道 湧別町,8270,2020,国勢調査(2020)
01560,北海道 滝上町,2421,2020,国勢調査(2020)
01561,北海道 興部町,3628,2020,国勢調査(2020)
01562,北海道 西興部村,1053,2020,国勢調査(2020)
01563,北海道 雄武町,4199,2020,国勢調査(2020)
01564,北海道 大空町,6775,2020,国勢調査(2020)
01571,北海道 豊浦町,3821,2020,国勢調査(2020)
01575,北海道 壮瞥町,2743,2020,国勢調査(2020)
01578,北海道 白老町,16212,2020,国勢調査(2020)
01581,北海道 厚真町,4432,2020,国勢調査(2020)
01584,北海道 洞爺湖町,8442,2020,国勢調査(2020)
01585,北海道 安平町,7340,2020,国勢調査(2020)
01586,北海道 むかわ町,7651,2020,国勢調査(2020)
01601,北海道 日高町,11279,2020,国勢調査(2020)
01602,北海道 平取町,4776,2020,国勢調査(2020)
01604,北海道 新冠町,5309,2020,国勢調査(2020)
01607,北海道 浦河町,12074,2020,国勢調査(2020)
01608,北海道 様似町,4043,2020,国勢調査(2020)
01609,北海道 えりも町,4374,2020,国勢調査(2020)
01610,北海道 新ひだか町,21517,2020,国勢調査(2020)
01631,北海道 音更町,43576,2020,国勢調査(2020)
01632,北海道 士幌町,5848,2020,国勢調査(2020)
01633,北海道 上士幌町,4778,2020,国勢調査(2020)
01634,北海道 鹿追町,5266,2020,国勢調査(2020)
01635,北海道 新得町,5817,2020,国勢調査(2020)
01636,北海道 清水町,9094,2020,国勢調査(2020)
01637,北海道 芽室町,18048,2020,国勢調査(2020)
01638,北海道 中札内村,3884,2020,国勢調査(2020)
01639,北海道 更別村,3080,2020,国勢調査(2020)
01641,北海道 大樹町,5420,2020,国勢調査(2020)
01642,北海道 広尾町,6387,2020,国勢調査(2020)
01643,北海道 幕別町,25766,2020,国勢調査(2020)
01644,北海道 池田町,6294,2020,国勢調査(2020)
01645,北海道 豊頃町,3022,2020,国勢調査(2020)
01646,北海道 本別町,6618,2020,国勢調査(2020)
01647,北海道 足寄町,6563,2020,国勢調査(2020)
01648,北海道 陸別町,2264,2020,国勢調査(2020)
01649,北海道 浦幌町,4387,2020,国勢調査(2020)
01661,北海道 釧路町,19105,2020,国勢調査(2020)
01662,北海道 厚岸町,8892,2020,国勢調査(2020)
01663,北海道 浜中町,5507,2020,国勢調査(2020)
01664,北海道 標茶町,7230,2020,国勢調査(2020)
01665,北海道 弟子屈町,6955,2020,国勢調査(2020)
01667,北海道 鶴居村,2558,2020,国勢調査(2020)
01668,北海道 白糠町,7289,2020,国勢調査(2020)
01691,北海道 別海町,14380,2020,国勢調査(2020)
01692,北海道 中標津町,23010,2020,国勢調査(2020)
01693,北海道 標津町,5023,2020,国勢調査(2020)
01694,北海道 羅臼町,4722,2020,国勢調査(2020)
02201,青森県 青森市,275192,2020,国勢調査(2020)
02202,青森県 弘前市,168466,2020,国勢調査(2020)
02203,青森県 八戸市,223415,2020,国勢調査(2020)
02204,青森県 黒石市,31946,2020,国勢調査(2020)
02205,青森県 五所川原市,51415,2020,国勢調査(2020)
02206,青森県 十和田市,60378,2020,国勢調査(2020)
02207,青森県 三沢市,39152,2020,国勢調査(2020)
02208,青森県 むつ市,54103,2020,国勢調査(2020)
02209,青森県 つがる市,30934,2020,国勢調査(2020)
02210,青森県 平川市,30567,2020,国勢調査(2020)
02301,青森県 平内町,10126,2020,国勢調査(2020)
02303,青森県 今別町,2334,2020,国勢調査(2020)
02304,青森県 蓬田村,2540,2020,国勢調査(2020)
02307,青森県 外ヶ浜町,5401,2020,国勢調査(2020)
02321,青森県 鰺ヶ沢町,9044,2020,国勢調査(2020)
02323,青森県 深浦町,7346,2020,国勢調査(2020)
02343,青森県 西目屋村,1265,2020,国勢調査(2020)
02361,青森県 藤崎町,14573,2020,国勢調査(2020)
02362,青森県 大鰐町,8665,2020,国勢調査(2020)
02367,青森県 田舎館村,7326,2020,国勢調査(2020)
02381,青森県 板柳町,12700,2020,国勢調査(2020)
02384,青森県 鶴田町,12074,2020,国勢調査(2020)
02387,青森県 中泊町,9657,2020,国勢調査(2020)
02401,青森県 野辺地町,12374,2020,国勢調査(2020)
02402,青森県 七戸町,14556,2020,国勢調査(2020)
02405,青森県 六戸町,10447,2020,国勢調査(2020)
02406,青森県 横浜町,4229,2020,国勢調査(2020)
02408,青森県 東北町,16428,2020,国勢調査(2020)
02411,青森県 六ヶ所村,10367,2020,国勢調査(2020)
02412,青森県 おいらせ町,24273,2020,国勢調査(2020)
02423,青森県 大間町,4718,2020,国勢調査(2020)
02424,青森県 東通村,5955,2020,国勢調査(2020)
02425,青森県 風間浦村,1636,2020,国勢調査(2020)
02426,青森県 佐井村,1788,2020,国勢調査(2020)
02441,青森県 三戸町,9082,2020,国勢調査(2020)
02442,青森県 五戸町,16042,2020,国勢調査(2020)
02443,青森県 田子町,4968,2020,国勢調査(2020)
02445,青森県 南部町,16809,2020,国勢調査(2020)
02446,青森県 階上町,13496,2020,国勢調査(2020)
02450,青森県 新郷村,2197,2020,国勢調査(2020)
03201,岩手県 盛岡市,289731,2020,国勢調査(2020)
03202,岩手県 宮古市,50369,2020,国勢調査(2020)
03203,岩手県 大船渡市,34728,2020,国勢調査(2020)
03205,岩手県 花巻市,93193,2020,国勢調査(2020)
03206,岩手県 北上市,93045,2020,国勢調査(2020)
03207,岩手県 久慈市,33043,2020,国勢調査(2020)
03208,岩手県 遠野市,25366,2020,国勢調査(2020)
03209,岩手県 一関市,111932,2020,国勢調査(2020)
03210,岩手県 陸前高田市,18262,2020,国勢調査(2020)
03211,岩手県 釜石市,32078,2020,国勢調査(2020)
03213,岩手県 二戸市,25513,2020,国勢調査(2020)
03214,岩手県 八幡平市,24023,2020,国勢調査(2020)
03215,岩手県 奥州市,112937,2020,国勢調査(2020)
03216,岩手県 滝沢市,55579,2020,国勢調査(2020)
03301,岩手県 雫石町,15731,2020,国勢調査(2020)
03302,岩手県 葛巻町,5634,2020,国勢調査(2020)
03303,岩手県 岩手町,12285,2020,国勢調査(2020)
03321,岩手県 紫波町,32147,2020,国勢調査(2020)
03322,岩手県 矢巾町,28056,2020,国勢調査(2020)
03366,岩手県 西和賀町,5134,2020,国勢調査(2020)
03381,岩手県 金ケ崎町,15535,2020,国勢調査(2020)
03402,岩手県 平泉町,7252,2020,国勢調査(2020)
03441,岩手県 住田町,5045,2020,国勢調査(2020)
03461,岩手県 大槌町,11004,2020,国勢調査(2020)
03482,岩手県 山田町,14320,2020,国勢調査(2020)
03483,岩手県 岩泉町,8726,2020,国勢調査(2020)
03484,岩手県 田野畑村,3059,2020,国勢調査(2020)
03485,岩手県 普代村,2487,2020,国勢調査(2020)
03501,岩手県 軽米町,8421,2020,国勢調査(2020)
03503,岩手県 野田村,3936,2020,国勢調査(2020)
03506,岩手県 九戸村,5378,2020,国勢調査(2020)
03507,岩手県 洋野町,15091,2020,国勢調査(2020)
03524,岩手県 一戸町,11494,2020,国勢調査(2020)
